som_std,elevation,som,moisture,temp,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12
0.139293004,0.120253165,0.511537392,0.720818823,0.549148339,0.507788162,0.746938776,0.674443266,0.680404355,0.620634921,0.607413011,0.522824536,0.539090909,0.554803789,0.428571429,0.77231427,0.756738988
0.147173028,0.367921386,0.809285516,0.510769628,0.189760611,0.341121495,0.359183673,0.41145281,0.354587869,0.307142857,0.647503782,0.454350927,0.653636364,0.589309878,0.428571429,0.436664885,0.468770546
0.149707559,0.908894071,0.912427023,0.850680817,0.247826774,0.520249221,0.80952381,0.775185578,0.804043546,0.792857143,0.744326778,0.651212553,0.632727273,0.657645467,0.571428571,0.818278995,0.682445759
0.150423868,0.469853431,0.920211287,0.630903027,0.17001617,0.316199377,0.556462585,0.563096501,0.533437014,0.505555556,0.515128593,0.388730385,0.469818182,0.47902571,0.285714286,0.70443613,0.654174885
0.155172483,0.63568732,0.926049486,0.241169642,0.709146393,0.269470405,0.559183673,0.618239661,0.741057543,0.770634921,0.793494705,0.684022825,0.691272727,0.701623816,0.714285714,0.745590593,0.573307035
0.156723385,0.273151233,0.93383375,0.874117886,0.630849473,0.521806854,0.749659864,0.691410392,0.646967341,0.591269841,0.584720121,0.44935806,0.528909091,0.49797023,0.428571429,0.759486905,0.770545694
0.156723385,0.934377082,0.892966361,0.75118383,0.306768307,0.489096573,0.768707483,0.733828208,0.747278383,0.734126984,0.666414523,0.583452211,0.560909091,0.606901218,0.571428571,0.76322822,0.619329389
0.159780033,0.224017322,0.805393383,0.707552558,0.210380421,0.322429907,0.53877551,0.525980912,0.516329705,0.38968254,0.495461422,0.343081312,0.500363636,0.48308525,0.285714286,0.577765901,0.580539119
0.163766843,0.112924717,0.803447317,0.486005933,0.285856707,0.394080997,0.680272109,0.648992577,0.625972006,0.578571429,0.575642965,0.488587732,0.552727273,0.537889039,0.285714286,0.768038482,0.714003945
0.165074383,0.746835443,0.918265221,0.897554954,0.146770252,0.420560748,0.733333333,0.732767762,0.732503888,0.691269841,0.705748865,0.578459344,0.649818182,0.556156969,0.428571429,0.691074292,0.614727153
0.165074383,0.879746835,0.894912427,0.773883883,0.278756489,0.485981308,0.741496599,0.683987275,0.695956454,0.66984127,0.618003026,0.558487874,0.504181818,0.554803789,0.571428571,0.770176376,0.61078238
0.165724285,0.338774151,0.71587434,0.638420577,0.495361759,0.439252336,0.685714286,0.646871686,0.643856921,0.626984127,0.605143722,0.52211127,0.528727273,0.578484438,0.428571429,0.82950294,0.792241946
0.171775759,0.967188541,0.92410342,0.767250751,0.29850093,0.554517134,0.80952381,0.763520679,0.802488336,0.773809524,0.772314675,0.626248217,0.639454545,0.652232747,0.571428571,0.828433993,0.613412229
0.175183725,0.78314457,0.939671949,0.560591823,0.682496261,0.484423676,0.760544218,0.738069989,0.767496112,0.741269841,0.729954614,0.609843081,0.636909091,0.658322057,0.714285714,0.803313736,0.612754767
0.190611479,0.238618699,0.686683347,0.589630203,0.073336494,0.216510903,0.572789116,0.670201485,0.776827372,0.83015873,0.837367625,0.792439372,0.695090909,0.807171854,0.857142857,0.799572421,0.767258383
0.19173604,0.770486342,0.608840701,0.805722919,0.304531252,0.54517134,0.921088435,0.87804878,0.891912908,0.874603175,0.838880484,0.711840228,0.736545455,0.746955345,0.714285714,0.807055051,0.657462196
0.192295855,0.704863424,0.85793717,0.785676119,0.209991368,0.45482866,0.776870748,0.72640509,0.66251944,0.568253968,0.581694402,0.448644793,0.513636364,0.474289581,0.571428571,0.659005879,0.608152531
0.1943808,0.901565623,0.663330553,0.823411273,0.590971538,0.528037383,0.814965986,0.808059385,0.828926905,0.822222222,0.801815431,0.718259629,0.703272727,0.739512855,0.714285714,0.783003741,0.621301775
0.196853588,0.950866089,0.910480956,0.744403294,0.205614521,0.53271028,0.859863946,0.846235419,0.82037325,0.799206349,0.757942511,0.666904422,0.666181818,0.673883627,0.714285714,0.821485836,0.71268902
0.203696869,0.595602931,0.902696692,0.722735062,0.101251049,0.336448598,0.557823129,0.53552492,0.542768274,0.452380952,0.448562784,0.366619116,0.410909091,0.399188092,0.285714286,0.699091395,0.690992768
0.218956645,0.978181213,0.910480956,0.71816557,0.520552942,0.587227414,0.844897959,0.801696713,0.814152411,0.788888889,0.757942511,0.658345221,0.625272727,0.677266576,0.714285714,0.833244254,0.618014464
0.220789973,0.71035976,0.869613567,0.782138448,0.157858263,0.34423676,0.783673469,0.709437964,0.697511664,0.618253968,0.645234493,0.505706134,0.604545455,0.52232747,0.428571429,0.73757349,0.635765943
0.221882699,0.349766822,0.706144009,0.412599267,0.181006918,0.306853583,0.632653061,0.582184517,0.580870918,0.550793651,0.512859304,0.433666191,0.535272727,0.48511502,0.285714286,0.709246392,0.657462196
0.231020398,0.187541639,0.92410342,0.803069666,0.617427144,0.509345794,0.846258503,0.78154825,0.777604977,0.726984127,0.69591528,0.62553495,0.630545455,0.603518268,0.571428571,0.845002672,0.796844181
0.232874152,0.244059516,0.887128162,0.775357913,0.478437952,0.462616822,0.693877551,0.670201485,0.660186625,0.582539683,0.6096823,0.520684736,0.573090909,0.52097429,0.428571429,0.774452165,0.780407627
0.250551568,0.387908061,0.318876842,0.890774418,0.274185116,0.219626168,0.442176871,0.485683987,0.496111975,0.503174603,0.574886536,0.490727532,0.781818182,0.51217862,0.285714286,0.406199893,0.387245233
0.278489528,0.087441706,0.842368641,0.502220257,0.459179828,0.380062305,0.662585034,0.651113468,0.622083981,0.588888889,0.550680787,0.463623395,0.513454545,0.48782138,0.428571429,0.766969535,0.722550953
0.278489528,0.28047968,0.865721435,0.672618061,0.451982347,0.369158879,0.65170068,0.632025451,0.640746501,0.59047619,0.593797277,0.495007133,0.556181818,0.527063599,0.571428571,0.783003741,0.735042735
0.280029219,0.907061959,0.822907979,0.77123063,0.200556832,0.524922118,0.780952381,0.703075292,0.684292379,0.707936508,0.691376702,0.570613409,0.575090909,0.611637348,0.571428571,0.794762159,0.679815911
0.287977572,0.322451699,0.822907979,0.770051407,0.35705341,0.521806854,0.844897959,0.787910923,0.759720062,0.721428571,0.730711044,0.593437946,0.607818182,0.625169147,0.428571429,0.799572421,0.765285996
0.289652415,0.040084388,0.706144009,0.489691007,0.085008085,0.172897196,0.500680272,0.470837752,0.469673406,0.388095238,0.462178517,0.40299572,0.498727273,0.446549391,0.428571429,0.472474613,0.411571335
0.313703869,0.185709527,0.844314707,0.788624178,0.660320239,0.554517134,0.791836735,0.747613998,0.686625194,0.658730159,0.645990923,0.539942939,0.540181818,0.592692828,0.571428571,0.787814003,0.794871795
0.36206088,0.021818787,0.789824854,0.208298786,0.076059866,0.144859813,0.438095238,0.43902439,0.479782271,0.461904762,0.45612708,0.375178317,0.461090909,0.420838972,0.428571429,0.692677712,0.666009204
0.372884145,0.109260493,0.809285516,0.59198865,0.574534048,0.470404984,0.789115646,0.735949099,0.702954899,0.685714286,0.627080182,0.542082739,0.568545455,0.548714479,0.428571429,0.797434527,0.811965812
0.411332538,0.451698867,0.867667501,0.493818289,0.059427849,0.285046729,0.444897959,0.435843054,0.413685848,0.278571429,0.443267776,0.276747504,0.412181818,0.341677943,0.285714286,0.418492785,0.506903353
0.416590849,0.517321785,0.710036141,0.573121073,0.276324908,0.375389408,0.740136054,0.724284199,0.725505443,0.704761905,0.656580938,0.576319544,0.635090909,0.624492558,0.571428571,0.851950828,0.861275477
0.483582131,0.205862758,0.758687795,0.273156081,0.232361917,0.219626168,0.368707483,0.366914104,0.416018663,0.322222222,0.34795764,0.315263909,0.475454545,0.320703654,0.142857143,0.598610369,0.575279421
0,0.923550966,0.959132611,0.688021668,0.413174308,0.482866044,0.814965986,0.800636267,0.824261275,0.836507937,0.798033283,0.703994294,0.710909091,0.717861976,0.714285714,0.827365045,0.666009204
0,0.8742505,0.929941618,0.86932729,0.434037276,0.465732087,0.751020408,0.711558855,0.757387247,0.745238095,0.732980333,0.641940086,0.696727273,0.686738836,0.714285714,0.762693747,0.667324129
0,0.885243171,0.994161802,0.718534078,0.221760222,0.426791277,0.779591837,0.786850477,0.751944012,0.752380952,0.795007564,0.673323823,0.604,0.674560217,0.571428571,0.694281133,0.602892834
0,0.032811459,0.994161802,0.479299099,0.322135901,0.26635514,0.525170068,0.537645811,0.562986003,0.521428571,0.510590015,0.466476462,0.474727273,0.51217862,0.428571429,0.717797969,0.664036818
0,0.961692205,0.982485405,0.788624178,0.304920305,0.512461059,0.742857143,0.72640509,0.770606532,0.681746032,0.676248109,0.57489301,0.575636364,0.605548038,0.571428571,0.793693212,0.618014464
0,0.393404397,1,0.397711569,0.772075719,0.211838006,0.499319728,0.49416755,0.563763608,0.538095238,0.563540091,0.461483595,0.551909091,0.539918809,0.428571429,0.703367183,0.646285339
0,0.983510993,0.994161802,0.775136808,0.314111683,0.560747664,0.8,0.800636267,0.803265941,0.78015873,0.721633888,0.632667618,0.619818182,0.600135318,0.571428571,0.816141101,0.616042078
0,0.098267821,0.988323603,0.490133215,0.456213298,0.406542056,0.689795918,0.652173913,0.629082426,0.587301587,0.576399395,0.462910128,0.511272727,0.4932341,0.428571429,0.776055585,0.740302433
0,0.065622918,0.550458716,0.569730805,0.723346829,0.328660436,0.634013605,0.591728526,0.576982893,0.536507937,0.547655068,0.429386591,0.472,0.48511502,0.428571429,0.720470337,0.777120316
0,0.136575616,1,0.746835443,0.549731918,0.490654206,0.802721088,0.762460233,0.733281493,0.681746032,0.655068079,0.554208274,0.578090909,0.594722598,0.428571429,0.808658471,0.771860618
0,0.852431712,1,0.790393013,0.286391655,0.398753894,0.66122449,0.645811241,0.636080871,0.594444444,0.580937973,0.458630528,0.537727273,0.51691475,0.428571429,0.722073757,0.683760684
0,0.751332445,0.988323603,0.776463435,0.675493307,0.501557632,0.767346939,0.784729586,0.772939347,0.746825397,0.788199697,0.639087019,0.724545455,0.715155616,0.571428571,0.785141635,0.645627876
0,0.748667555,0.906588824,0.387982975,0.581828792,0.429906542,0.666666667,0.668080594,0.691290824,0.648412698,0.639939486,0.54850214,0.556,0.578484438,0.571428571,0.778727953,0.655489809
0,0.825116589,0.994161802,0.773589077,0.210818106,0.507788162,0.779591837,0.721102863,0.742612753,0.701587302,0.669440242,0.586305278,0.608909091,0.597428958,0.571428571,0.800106895,0.634451019
0,0.235009993,0.941618015,0.736222431,0.321406427,0.440809969,0.674829932,0.623541888,0.618195956,0.578571429,0.54387292,0.45363766,0.513454545,0.49120433,0.428571429,0.72100481,0.680473373
0,0.355096602,0.889074229,0.52993201,0.218842324,0.323987539,0.540136054,0.553552492,0.542768274,0.476984127,0.49924357,0.388730385,0.466,0.460081191,0.285714286,0.705505077,0.642998028
0,0.797801466,0.964970809,0.738212371,0.239559397,0.447040498,0.723809524,0.725344645,0.719284603,0.648412698,0.649773071,0.515691869,0.572909091,0.579161028,0.571428571,0.722073757,0.587771203
0,0.882495003,0.994161802,0.808081366,0.675201517,0.604361371,0.889795918,0.904559915,0.898911353,0.865079365,0.840393343,0.712553495,0.725636364,0.736806495,0.714285714,0.85515767,0.658119658
0,0.174883411,0.964970809,0.826654137,0.131597184,0.45482866,0.681632653,0.651113468,0.599533437,0.526190476,0.534039334,0.437945792,0.524909091,0.49120433,0.428571429,0.6787814,0.704799474
0,0.355096602,0.900750626,0.885025703,0.159317212,0.338006231,0.621768707,0.591728526,0.601866252,0.546825397,0.638426626,0.562767475,0.608909091,0.640054127,0.428571429,0.659540353,0.621959237
0,0.786808794,0.994161802,0.724503897,0.492687019,0.537383178,0.805442177,0.829268293,0.841368585,0.815079365,0.836611195,0.711840228,0.702727273,0.698240866,0.714285714,0.842864778,0.644312952
0,0.934377082,0.988323603,0.783759881,0.757194441,0.585669782,0.840816327,0.86426299,0.860031104,0.864285714,0.82677761,0.717546362,0.643818182,0.754397835,0.857142857,0.848743987,0.633793557
0,0.781312458,0.970809008,0.814714499,0.417988839,0.543613707,0.782312925,0.770943796,0.793157076,0.78968254,0.801815431,0.683309558,0.642454545,0.700270636,0.714285714,0.815606627,0.639053254
0,0.683044637,0.900750626,0.84080482,0.231972864,0.341121495,0.812244898,0.75397667,0.739502333,0.786507937,0.792738275,0.70256776,0.668363636,0.811231394,0.428571429,0.841795831,0.854043393
0,0.912558294,0.959132611,0.796583937,0.857132436,0.328660436,0.334693878,0.402969247,0.359253499,0.357142857,0.707261725,0.682596291,0.767090909,0.690798376,0.571428571,0.319080706,0.292570677
0,0.475349767,0.801501251,0.411641148,0.374949849,0.257009346,0.497959184,0.514316013,0.535769829,0.512698413,0.514372163,0.433666191,0.482909091,0.49526387,0.428571429,0.774986638,0.738330046
0,0.904313791,0.994161802,0.764966005,0.363278258,0.459501558,0.670748299,0.691410392,0.632192846,0.577777778,0.531013616,0.430099857,0.455090909,0.424221922,0.285714286,0.589524319,0.795529257
0.008978863,0.983510993,0.991242702,0.716323034,0.075135865,0.540498442,0.940136054,0.921527041,0.912908243,0.875396825,0.874432678,0.729671897,0.788909091,0.790257104,0.714285714,0.87332977,0.682445759
0.008978863,0.688540973,0.950375313,0.258636891,0.658715396,0.214953271,0.436734694,0.493107105,0.610419907,0.611904762,0.605900151,0.555634807,0.605090909,0.630581867,0.714285714,0.689470871,0.542406312
0.008978863,0.978181213,0.991242702,0.751478636,0.335995915,0.546728972,0.832653061,0.813361612,0.818040435,0.763492063,0.755673222,0.639087019,0.616,0.652909337,0.571428571,0.835916622,0.613412229
0.008978863,0.961692205,0.932860717,0.742634459,0.36692563,0.507788162,0.793197279,0.814422057,0.84992224,0.834126984,0.844175492,0.69828816,0.693454545,0.749661705,0.714285714,0.80545163,0.590401052
0.008978863,0.021818787,0.950375313,0.035321431,0.358171937,0.200934579,0.507482993,0.512195122,0.578538103,0.546031746,0.58698941,0.492154066,0.535272727,0.535182679,0.428571429,0.756280064,0.761998685
0.008978863,0.803297801,0.991242702,0.759880604,0.624138308,0.540498442,0.798639456,0.78154825,0.793157076,0.78015873,0.752647504,0.661198288,0.620363636,0.687415426,0.714285714,0.82202031,0.642998028
0.008978863,0.546469021,0.991242702,0.472223758,0.923076923,0.221183801,0.517006803,0.51961824,0.587869362,0.522222222,0.525718608,0.435805991,0.542363636,0.51691475,0.428571429,0.730090861,0.644312952
0.008978863,0.327781479,0.675979983,0.383560887,0.096290623,0.177570093,0.371428571,0.378579003,0.455676516,0.438888889,0.431921331,0.345221113,0.374909091,0.418132612,0.285714286,0.664885088,0.613412229
0.008978863,0.292388408,0.664303586,0.295340224,0.141518036,0.222741433,0.482993197,0.46447508,0.536547434,0.480952381,0.487897126,0.412981455,0.465454545,0.451962111,0.285714286,0.708177445,0.627876397
0.008978863,0.991755496,0.96205171,0.793046266,0.34183171,0.542056075,0.834013605,0.791092259,0.758942457,0.756349206,0.736006051,0.609843081,0.585454545,0.663734777,0.714285714,0.813468733,0.606180145
0.008978863,0.879746835,0.967889908,0.757227351,0.221030747,0.540498442,0.658503401,0.645811241,0.623639191,0.638888889,0.599848714,0.534950071,0.516727273,0.555480379,0.571428571,0.768038482,0.647600263
0.008978863,0.972684877,0.991242702,0.783096567,0.396104607,0.490654206,0.632653061,0.673382821,0.680404355,0.625396825,0.65279879,0.487874465,0.607,0.599458728,0.857142857,0.645644041,0.515450362
0.008978863,0.926215856,0.967889908,0.734011387,0.301272933,0.489096573,0.737414966,0.699893955,0.710730949,0.695238095,0.686838124,0.584165478,0.578909091,0.579837618,0.571428571,0.800641368,0.61078238
0.008978863,0.890739507,0.950375313,0.81228235,0.283765547,0.498442368,0.761904762,0.729586426,0.741057543,0.715079365,0.669440242,0.594864479,0.557636364,0.613667118,0.571428571,0.779262427,0.614727153
0.008978863,0.20769487,0.927022519,0.259521309,0.198417041,0.230529595,0.355102041,0.349946978,0.378693624,0.392857143,0.36913767,0.336661912,0.446909091,0.322056834,0.142857143,0.545163014,0.557527942
0.008978863,0.196702199,0.746038365,0.645348516,0.259401102,0.338006231,0.591836735,0.584305408,0.557542768,0.51984127,0.480332829,0.420827389,0.467636364,0.407307172,0.285714286,0.685729556,0.623931624
0.008978863,0.91805463,0.991242702,0.800121607,0.424262319,0.534267913,0.834013605,0.823966066,0.84681182,0.847619048,0.810136157,0.718259629,0.706545455,0.730717185,0.714285714,0.824692678,0.6226167
0.008978863,0.726682212,0.985404504,0.637167652,0.619323777,0.496884735,0.791836735,0.794273595,0.759720062,0.724603175,0.714826021,0.593437946,0.583272727,0.606901218,0.571428571,0.834847675,0.67061144
0.008978863,0.732178548,0.967889908,0.618594881,0.623992413,0.495327103,0.755102041,0.72640509,0.707620529,0.675396825,0.676248109,0.562054208,0.539636364,0.579161028,0.571428571,0.797969001,0.64365549
0.008978863,0.781312458,0.927022519,0.793046266,0.230222125,0.442367601,0.727891156,0.700954401,0.716174184,0.695238095,0.680030257,0.579172611,0.568818182,0.569012179,0.571428571,0.774986638,0.671268902
0.008978863,0.841439041,0.979566305,0.841247029,0.726848306,0.57165109,0.828571429,0.799575822,0.781493002,0.742857143,0.726172466,0.636233951,0.665090909,0.625169147,0.714285714,0.748262961,0.621301775
0.008978863,0.83610926,0.991242702,0.699740202,0.703651019,0.507788162,0.71292517,0.694591729,0.692068429,0.675396825,0.676248109,0.532810271,0.522181818,0.596752368,0.571428571,0.777124532,0.644312952
0.008978863,0.767738175,0.991242702,0.796805041,0.265528687,0.53271028,0.834013605,0.817603393,0.793934681,0.775396825,0.762481089,0.671184023,0.624727273,0.686062246,0.714285714,0.849812934,0.686390533
0.008978863,0.91805463,0.985404504,0.833508374,0.78374731,0.602803738,0.820408163,0.775185578,0.783048212,0.791269841,0.71709531,0.643366619,0.608909091,0.650879567,0.714285714,0.81453768,0.669953978
0.008978863,0.715856096,0.950375313,0.562655464,0.097457782,0.46105919,0.700680272,0.653234358,0.67029549,0.648412698,0.639183056,0.55064194,0.577272727,0.604871448,0.714285714,0.820951363,0.769888231
0.008978863,0.224017322,0.979566305,0.670554419,0.172155962,0.49376947,0.604081633,0.60233298,0.558320373,0.48015873,0.502269289,0.388017118,0.464909091,0.441136671,0.428571429,0.643506146,0.656804734
0.008978863,0.885243171,0.985404504,0.603338677,0.461757304,0.442367601,0.654421769,0.664899258,0.67651633,0.59047619,0.626323752,0.494293866,0.577818182,0.52165088,0.571428571,0.682522715,0.609467456
0.008978863,0.928880746,0.979566305,0.784202089,0.700295437,0.58411215,0.910204082,0.876988335,0.887247278,0.871428571,0.888804841,0.726105563,0.745818182,0.765223275,0.857142857,0.843933725,0.627876397
0.008978863,0.841439041,0.967889908,0.605770825,0.832038516,0.523364486,0.797278912,0.770943796,0.787713841,0.787301587,0.752647504,0.640513552,0.612181818,0.664411367,0.571428571,0.843933725,0.664036818
0.008978863,0.797801466,0.967889908,0.866674037,0.427180217,0.54517134,0.834013605,0.76776246,0.775272162,0.79047619,0.766263238,0.644079886,0.626363636,0.668470907,0.714285714,0.802779262,0.639053254
0.008978863,0.961692205,0.997080901,0.747719861,0.374512164,0.509345794,0.814965986,0.811240721,0.849144635,0.822222222,0.807110439,0.707560628,0.680363636,0.731393775,0.714285714,0.792624265,0.568704799
0.008978863,0.91805463,0.897831526,0.686916146,0.442061495,0.431464174,0.778231293,0.796394486,0.838258165,0.879365079,0.851739788,0.7489301,0.716909091,0.822733424,0.857142857,0.809727418,0.599605523
0.008978863,0.890739507,0.973728107,0.792604057,0.462486778,0.514018692,0.827210884,0.829268293,0.82192846,0.827777778,0.829046899,0.723252496,0.725090909,0.740866035,0.714285714,0.824158204,0.637080868
0.008978863,0.904313791,0.874478732,0.866674037,0.470948681,0.429906542,0.669387755,0.653234358,0.688958009,0.682539683,0.627080182,0.675463623,0.769272727,0.575101488,0.857142857,0.591662213,0.402366864
0.008978863,0.800549634,0.973728107,0.417168758,0.604734289,0.447040498,0.696598639,0.675503712,0.689735614,0.666666667,0.661119516,0.54850214,0.599636364,0.588633288,0.571428571,0.781400321,0.641683103
0.017957725,0.980846103,0.982485405,0.80675474,0.347521611,0.576323988,0.805442177,0.769883351,0.772161742,0.75,0.723146747,0.593437946,0.606727273,0.638024357,0.571428571,0.796900053,0.615384615
0.017957725,0.803297801,0.988323603,0.544746006,0.582120582,0.434579439,0.666666667,0.644750795,0.67651633,0.661111111,0.678517398,0.529243937,0.515636364,0.579161028,0.571428571,0.762693747,0.58974359
0.017957725,0.939873418,0.819015847,0.784202089,0.507714192,0.482866044,0.757823129,0.76776246,0.785381026,0.756349206,0.759455371,0.643366619,0.676,0.715155616,0.714285714,0.755745591,0.577251808
0.017957725,0.896069287,0.964970809,0.791498535,0.243352664,0.528037383,0.836734694,0.785790032,0.782270607,0.741269841,0.741301059,0.635520685,0.633454545,0.642083897,0.571428571,0.808658471,0.673898751
0.017957725,0.972684877,0.964970809,0.687579459,0.507714192,0.489096573,0.761904762,0.747613998,0.806376361,0.813492063,0.816187595,0.676890157,0.677090909,0.767929635,0.714285714,0.817210048,0.592373439
0.017957725,0.453530979,0.988323603,0.396384943,0.836269468,0.197819315,0.481632653,0.498409332,0.579315708,0.573809524,0.569591528,0.480028531,0.560363636,0.548714479,0.428571429,0.726349546,0.63773833
0.017957725,0.942621586,0.988323603,0.762533857,0.430681694,0.496884735,0.855782313,0.851537646,0.887247278,0.887301587,0.871406959,0.790299572,0.763818182,0.786197564,0.714285714,0.849278461,0.685075608
0.017957725,0.814123917,0.988323603,0.799679399,0.605755553,0.591900312,0.927891156,0.892895016,0.909020218,0.868253968,0.84871407,0.756776034,0.742545455,0.759810555,0.714285714,0.865847141,0.66469428
0.017957725,0.494503664,0.69057548,0.380023216,0.910384068,0.23364486,0.476190476,0.532343584,0.602643857,0.550793651,0.562027231,0.445078459,0.496545455,0.51894452,0.428571429,0.714591128,0.681130835
0.017957725,0.857928048,0.982485405,0.80675474,0.72757778,0.627725857,0.957823129,0.933191941,0.919129082,0.903174603,0.903933434,0.758202568,0.697272727,0.805142084,0.857142857,0.866381614,0.652202498
0.017957725,0.819620253,0.982485405,0.669891106,0.498960499,0.46105919,0.776870748,0.739130435,0.746500778,0.751587302,0.718608169,0.626248217,0.667818182,0.652232747,0.714285714,0.806520577,0.635765943
0.017957725,0.322451699,0.959132611,0.730915925,0.272823431,0.496884735,0.725170068,0.681866384,0.681959565,0.65952381,0.618759455,0.535663338,0.551636364,0.563599459,0.428571429,0.776590059,0.725838264
0.017957725,0.819620253,0.982485405,0.742413355,0.523762629,0.503115265,0.863945578,0.847295864,0.882581649,0.877777778,0.844931921,0.738944365,0.737090909,0.771312585,0.857142857,0.841795831,0.65877712
0.017957725,0.885243171,0.953294412,0.626775745,0.733121786,0.549844237,0.786394558,0.766702015,0.758164852,0.757142857,0.73827534,0.628388017,0.590363636,0.641407307,0.571428571,0.833244254,0.699539776
0.017957725,0.983510993,0.970809008,0.785970925,0.331181384,0.601246106,0.863945578,0.79533404,0.804043546,0.753174603,0.735249622,0.635520685,0.646545455,0.668470907,0.571428571,0.823089257,0.612754767
0.017957725,0.964440373,0.970809008,0.724503897,0.376408797,0.465732087,0.585034014,0.606574761,0.629082426,0.653174603,0.708018154,0.60128388,0.758363636,0.656292287,0.714285714,0.645109567,0.495069034
0.017957725,0.803297801,0.970809008,0.865568515,0.614655141,0.559190031,0.768707483,0.758218452,0.769828927,0.707936508,0.73903177,0.586305278,0.601818182,0.635994587,0.714285714,0.762693747,0.623931624
0.017957725,0.639240506,0.976647206,0.160687635,0.018966335,0.246105919,0.52244898,0.541887593,0.655520995,0.664285714,0.661875946,0.594151213,0.582727273,0.678619756,0.571428571,0.743452699,0.59894806
0.017957725,0.901565623,0.947456214,0.695318114,0.741437794,0.57165109,0.895238095,0.887592789,0.866251944,0.891269841,0.824508321,0.747503566,0.724545455,0.772665765,0.714285714,0.87172635,0.682445759
0.017957725,0.79230513,0.994161802,0.795699519,0.461757304,0.531152648,0.814965986,0.786850477,0.819595645,0.798412698,0.80332829,0.686875892,0.690181818,0.702976996,0.714285714,0.820416889,0.64365549
0.017957725,0.849683544,0.976647206,0.621911448,0.205711785,0.362928349,0.745578231,0.711558855,0.717729393,0.688888889,0.698940998,0.614835949,0.648727273,0.662381597,0.428571429,0.726349546,0.748849441
0.017957725,0.404397069,0.754795663,0.424907413,0.443520444,0.342679128,0.57414966,0.573700954,0.586314152,0.553174603,0.536308623,0.42724679,0.490545455,0.50067659,0.428571429,0.785141635,0.732412886
0.017957725,0.997251832,0.976647206,0.791940744,0.508735456,0.540498442,0.786394558,0.765641569,0.760497667,0.704761905,0.714069592,0.588445078,0.590363636,0.622462788,0.714285714,0.786210583,0.601577909
0.017957725,0.885243171,0.976647206,0.802553756,0.213736003,0.529595016,0.805442177,0.762460233,0.743390358,0.733333333,0.705748865,0.602710414,0.557636364,0.626522327,0.571428571,0.807589524,0.684418146
0.017957725,0.759493671,0.994161802,0.47531922,0.616697669,0.448598131,0.693877551,0.668080594,0.681959565,0.654761905,0.645234493,0.519971469,0.568818182,0.558863329,0.571428571,0.769641903,0.621301775
0.017957725,0.879746835,0.684737281,0.875297109,0.541999489,0.512461059,0.644897959,0.672322375,0.695178849,0.65952381,0.683055976,0.606276748,0.779090909,0.604194858,0.857142857,0.480491716,0.393162393
0.017957725,0.617421719,0.994161802,0.64004201,0.09920852,0.358255452,0.605442177,0.587486744,0.566874028,0.542063492,0.507564297,0.418687589,0.465454545,0.469553451,0.285714286,0.750935329,0.717291256
0.026936588,0.797801466,0.985404504,0.951135924,0.718532297,0.529595016,0.805442177,0.76776246,0.770606532,0.753968254,0.708774584,0.610556348,0.628545455,0.661028417,0.714285714,0.783003741,0.677186062
0.026936588,0.827864757,0.985404504,0.618594881,0.495313127,0.490654206,0.795918367,0.779427359,0.792379471,0.779365079,0.756429652,0.654778887,0.657454545,0.673207037,0.714285714,0.817210048,0.639053254
0.026936588,0.819620253,0.985404504,0.680946327,0.469052048,0.509345794,0.828571429,0.79533404,0.811819596,0.79047619,0.758698941,0.680456491,0.660727273,0.691474966,0.714285714,0.823623731,0.629191321
0.026936588,0.967188541,0.979566305,0.74617213,0.269176059,0.512461059,0.736054422,0.7126193,0.727838258,0.68015873,0.680786687,0.562054208,0.591454545,0.589986468,0.571428571,0.771245323,0.596318212
0.026936588,0.989007328,0.950375313,0.815820021,0.302731882,0.557632399,0.843537415,0.811240721,0.800933126,0.777777778,0.733736762,0.633380884,0.624181818,0.681326116,0.714285714,0.827365045,0.618671926
0.026936588,0.803297801,0.991242702,0.81427229,0.632454317,0.535825545,0.79047619,0.747613998,0.742612753,0.768253968,0.711043873,0.643366619,0.586818182,0.682679296,0.714285714,0.831640834,0.644970414
0.026936588,0.590106596,0.979566305,0.321430546,0.940584309,0.247663551,0.534693878,0.539766702,0.593312597,0.552380952,0.555975794,0.474322397,0.542090909,0.575778078,0.428571429,0.757883485,0.674556213
0.026936588,0.863424384,0.781067556,0.762091648,0.235182551,0.470404984,0.828571429,0.776246023,0.751166407,0.765873016,0.713313162,0.62339515,0.606181818,0.636671177,0.571428571,0.798503474,0.737015122
0.026936588,0.852431712,0.973728107,0.801890443,0.2680089,0.397196262,0.761904762,0.686108165,0.689735614,0.652380952,0.628593041,0.52853067,0.545090909,0.592692828,0.428571429,0.760555852,0.704142012
0.026936588,0.890739507,0.979566305,0.764523796,0.471240471,0.543613707,0.813605442,0.82290562,0.858475894,0.817460317,0.816187595,0.7489301,0.709272727,0.778755074,0.857142857,0.810261892,0.667324129
0.026936588,0.767738175,0.92118432,0.762091648,0.387642703,0.57165109,0.881632653,0.856839873,0.855365474,0.837301587,0.801815431,0.696148359,0.682,0.720568336,0.714285714,0.82950294,0.617357002
0.026936588,0.983510993,0.991242702,0.736222431,0.343582449,0.549844237,0.834013605,0.788971368,0.797045101,0.763492063,0.710287443,0.614122682,0.609727273,0.631935047,0.571428571,0.830571887,0.612097304
